user_id,age,tenure_months,archetype,monthly_logins,supercoins_earned,supercoins_redeemed,redemption_category,engagement_score_before,engagement_score_after
3208,50,3,Deal Hunter,13,233.2,194.9,Discount Vouchers,10.78,13.32
3209,44,6,Deal Hunter,22,313.3,233.8,Fitness,16.47,20.01
3210,51,6,Deal Hunter,20,478.2,286.9,Streaming,17.65,22.06
3211,32,2,Deal Hunter,12,258.2,107.1,Discount Vouchers,9.65,11.58
3212,49,18,Deal Hunter,9,208.7,96.9,Discount Vouchers,7.56,9.08
3213,38,23,Convenience Seeker,14,345.4,277.0,Food Delivery,13.22,16.04
3214,22,2,Deal Hunter,22,346.9,209.2,Streaming,16.56,20.08
3215,23,12,Wellness Focused,9,197.9,115.5,Fitness,7.63,8.51
3216,39,22,Deal Hunter,19,298.5,265.3,Discount Vouchers,15.14,18.5
3217,35,37,Deal Hunter,16,333.6,222.3,Groceries,13.56,16.47
3218,31,20,Deal Hunter,25,323.1,289.1,Discount Vouchers,18.62,22.54
3219,27,39,Tech Enthusiast,17,488.6,433.7,Electronics,17.72,19.52
3220,30,24,Wellness Focused,13,235.0,104.4,Groceries,9.89,10.75
3221,48,20,Wellness Focused,16,216.1,198.8,Fitness,12.15,13.07
3222,47,1,Deal Hunter,16,279.0,123.4,Streaming,12.02,14.86
3223,20,1,Tech Enthusiast,8,423.7,394.0,Fitness,12.18,13.08
3224,47,17,Deal Hunter,24,283.1,183.7,Groceries,16.67,20.25
3225,23,1,Deal Hunter,21,393.7,322.2,Groceries,17.66,22.56
3226,46,45,Wellness Focused,11,137.1,108.1,Groceries,7.95,8.45
3227,25,30,Convenience Seeker,15,251.9,172.6,Groceries,11.74,13.85
3228,50,41,Tech Enthusiast,18,344.8,255.4,Electronics,15.0,17.51
3229,34,47,Deal Hunter,20,290.1,267.6,Discount Vouchers,15.58,19.3
3230,28,3,Tech Enthusiast,13,379.4,345.3,Food Delivery,13.75,14.83
3231,30,46,Wellness Focused,10,170.8,129.8,Fitness,8.01,8.95
3232,28,11,Convenience Seeker,18,206.0,156.9,Discount Vouchers,12.63,15.61
3233,48,24,Deal Hunter,14,392.9,210.5,Groceries,13.03,16.15
3234,45,22,Deal Hunter,15,308.8,264.2,Discount Vouchers,13.23,16.18
3235,23,44,Tech Enthusiast,13,378.0,282.7,Discount Vouchers,13.11,14.13
3236,33,45,Convenience Seeker,26,306.2,261.6,Streaming,18.68,22.14
3237,21,26,Wellness Focused,7,309.7,236.0,Fitness,8.96,9.52
3238,52,13,Tech Enthusiast,17,385.7,217.8,Food Delivery,14.54,16.43
3239,43,1,Deal Hunter,16,305.3,153.9,Discount Vouchers,12.59,15.92
3240,29,24,Convenience Seeker,15,215.7,95.4,Streaming,10.61,12.42
3241,28,10,Wellness Focused,10,219.7,158.7,Groceries,8.78,9.84
3242,54,35,Deal Hunter,20,377.3,209.9,Groceries,15.87,18.84
3243,42,24,Deal Hunter,15,317.2,236.9,Discount Vouchers,13.04,16.07
3244,35,28,Convenience Seeker,20,233.7,101.0,Food Delivery,13.35,15.22
3245,36,36,Convenience Seeker,25,292.0,177.2,Streaming,17.19,20.72
3246,40,16,Wellness Focused,19,224.4,121.9,Groceries,12.96,14.69
3247,35,40,Deal Hunter,16,413.2,249.5,Groceries,14.63,17.95
3248,43,16,Tech Enthusiast,17,375.0,161.2,Fitness,13.86,15.73
3249,23,17,Deal Hunter,25,371.1,296.3,Groceries,19.17,23.48
3250,21,15,Wellness Focused,3,186.3,86.5,Fitness,4.23,4.7
3251,46,16,Convenience Seeker,26,155.9,63.6,Streaming,15.2,18.61
3252,51,15,Deal Hunter,13,411.3,378.6,Streaming,14.4,17.85
3253,34,34,Deal Hunter,19,337.8,171.0,Discount Vouchers,14.59,17.86
3254,33,11,Wellness Focused,7,216.4,185.1,Groceries,7.52,8.34
3255,19,1,Tech Enthusiast,13,466.8,434.3,Fitness,15.51,18.37
3256,51,15,Deal Hunter,14,355.8,246.8,Discount Vouchers,13.03,16.28
3257,25,26,Convenience Seeker,22,202.0,139.2,Food Delivery,14.41,16.74
3258,30,4,Convenience Seeker,22,300.5,180.9,Discount Vouchers,15.81,19.87
3259,25,43,Deal Hunter,20,349.8,221.8,Discount Vouchers,15.72,19.11
3260,47,5,Wellness Focused,15,79.8,53.1,Groceries,8.83,9.51
3261,49,35,Tech Enthusiast,15,510.0,246.6,Discount Vouchers,15.07,17.48
3262,53,13,Deal Hunter,25,297.4,178.6,Discount Vouchers,17.26,21.18
3263,47,10,Tech Enthusiast,17,469.7,398.7,Food Delivery,17.18,19.67
3264,18,11,Deal Hunter,15,299.8,150.0,Discount Vouchers,12.0,15.03
3265,34,18,Wellness Focused,13,148.0,118.6,Fitness,9.17,10.21
3266,37,34,Convenience Seeker,24,255.3,193.6,Food Delivery,16.49,20.5
3267,41,39,Convenience Seeker,23,387.3,167.1,Streaming,17.04,20.31
3268,39,41,Convenience Seeker,19,380.8,157.0,Food Delivery,14.88,17.87
3269,46,42,Deal Hunter,11,287.9,171.0,Discount Vouchers,10.09,12.23
3270,39,23,Wellness Focused,13,254.8,199.0,Electronics,11.04,12.39
3271,26,7,Wellness Focused,15,181.4,105.5,Electronics,10.37,11.47
3272,54,39,Deal Hunter,22,441.1,338.4,Discount Vouchers,18.8,24.02
3273,27,3,Tech Enthusiast,11,479.2,367.0,Electronics,13.96,15.93
3274,53,12,Deal Hunter,21,336.7,284.1,Groceries,16.71,21.59
3275,54,7,Wellness Focused,17,184.9,84.1,Groceries,11.19,12.27
3276,45,26,Deal Hunter,17,356.5,255.8,Fitness,14.62,18.23
3277,45,33,Deal Hunter,21,349.0,151.6,Discount Vouchers,15.51,19.26
3278,38,37,Deal Hunter,22,253.8,126.1,Discount Vouchers,14.8,18.04
3279,41,15,Convenience Seeker,22,272.5,157.8,Discount Vouchers,15.3,17.46
3280,19,2,Wellness Focused,7,140.9,111.2,Groceries,6.02,6.66
3281,25,41,Convenience Seeker,14,228.2,213.5,Groceries,11.42,13.16
3282,44,7,Deal Hunter,23,386.9,227.6,Streaming,17.64,22.12
3283,39,32,Convenience Seeker,26,272.2,186.9,Discount Vouchers,17.59,21.72
3284,54,4,Wellness Focused,10,152.7,82.9,Fitness,7.36,8.08
3285,44,20,Wellness Focused,12,107.3,82.8,Groceries,7.9,8.78
3286,46,36,Deal Hunter,24,273.4,164.5,Discount Vouchers,16.38,20.52
3287,20,32,Deal Hunter,22,316.4,210.4,Groceries,16.27,20.64
3288,30,28,Wellness Focused,10,281.2,200.3,Electronics,9.82,10.77
3289,27,13,Deal Hunter,23,257.1,199.8,Groceries,16.07,19.34
3290,53,1,Deal Hunter,29,337.7,146.2,Discount Vouchers,19.34,22.97
3291,26,35,Deal Hunter,16,344.4,242.9,Groceries,13.87,17.05
3292,44,30,Convenience Seeker,36,333.4,212.4,Food Delivery,23.46,27.0
3293,51,36,Convenience Seeker,16,267.5,126.7,Food Delivery,11.94,14.34
3294,18,25,Wellness Focused,18,204.5,105.2,Streaming,12.1,13.4
3295,49,16,Deal Hunter,20,390.9,346.4,Groceries,17.37,21.26
3296,42,19,Wellness Focused,10,133.4,117.3,Groceries,7.51,8.43
3297,46,1,Deal Hunter,18,367.5,153.7,Groceries,14.21,17.69
3298,24,5,Tech Enthusiast,17,326.4,254.3,Electronics,14.31,15.89
3299,20,22,Convenience Seeker,19,263.9,186.0,Food Delivery,14.0,16.61
3300,37,24,Convenience Seeker,15,245.8,225.3,Food Delivery,12.21,15.15
3301,37,43,Deal Hunter,15,276.7,248.8,Streaming,12.76,15.17
3302,47,45,Deal Hunter,18,378.3,271.9,Electronics,15.5,19.11
3303,52,37,Convenience Seeker,21,321.7,153.3,Electronics,15.25,18.39
3304,52,36,Wellness Focused,9,244.1,159.4,Streaming,8.54,9.24
3305,44,36,Deal Hunter,20,342.8,273.8,Groceries,16.17,19.7
3306,43,4,Tech Enthusiast,15,336.0,310.3,Electronics,13.96,16.24
3307,31,36,Tech Enthusiast,15,390.3,234.2,Electronics,13.74,16.37
3308,34,18,Convenience Seeker,21,320.4,266.4,Discount Vouchers,16.37,19.48
3309,35,16,Tech Enthusiast,14,469.6,364.3,Streaming,15.34,17.35
3310,46,41,Deal Hunter,23,391.8,173.6,Electronics,17.15,21.56
3311,37,18,Deal Hunter,19,338.8,239.5,Groceries,15.28,18.48
3312,44,22,Deal Hunter,22,309.1,154.8,Fitness,15.64,19.43
3313,35,2,Convenience Seeker,27,142.1,110.2,Food Delivery,16.02,19.96
3314,21,21,Deal Hunter,17,371.8,273.4,Discount Vouchers,14.95,19.61
3315,18,36,Tech Enthusiast,12,404.1,377.9,Food Delivery,13.82,15.1
3316,18,44,Deal Hunter,25,244.8,223.8,Discount Vouchers,17.19,20.85
3317,43,39,Deal Hunter,19,365.8,148.2,Streaming,14.64,17.96
3318,37,47,Tech Enthusiast,17,495.2,219.9,Electronics,15.65,17.51
3319,40,39,Deal Hunter,12,372.0,306.2,Electronics,12.78,16.26
3320,27,29,Deal Hunter,14,360.5,280.1,Discount Vouchers,13.41,16.64
3321,28,26,Wellness Focused,6,236.0,198.4,Fitness,7.34,8.29
3322,22,21,Deal Hunter,25,156.2,85.4,Electronics,14.92,18.61
3323,18,17,Deal Hunter,21,423.3,367.0,Discount Vouchers,18.4,22.75
3324,34,16,Deal Hunter,22,272.5,175.3,Discount Vouchers,15.48,19.4
3325,39,31,Convenience Seeker,20,217.8,118.5,Streaming,13.36,15.12
3326,51,9,Tech Enthusiast,21,381.7,154.9,Fitness,15.87,17.78
3327,46,31,Tech Enthusiast,20,388.6,341.7,Electronics,17.3,19.4
3328,21,14,Deal Hunter,19,410.0,284.7,Discount Vouchers,16.45,19.71
3329,22,37,Convenience Seeker,19,292.6,274.0,Groceries,15.17,18.82
3330,28,2,Convenience Seeker,23,219.3,173.9,Streaming,15.43,18.4
3331,38,46,Tech Enthusiast,18,378.4,168.1,Fitness,14.46,16.5
3332,52,14,Deal Hunter,23,469.7,339.8,Discount Vouchers,19.6,24.81
3333,29,33,Convenience Seeker,24,281.2,115.1,Discount Vouchers,15.96,18.75
3334,43,35,Wellness Focused,12,154.1,108.9,Fitness,8.63,9.57
3335,36,39,Tech Enthusiast,14,312.7,185.3,Electronics,11.98,12.95
3336,24,47,Deal Hunter,9,219.5,165.4,Discount Vouchers,8.35,10.49
3337,24,20,Deal Hunter,21,253.0,176.6,Discount Vouchers,14.8,18.11
3338,43,2,Deal Hunter,16,325.8,177.1,Groceries,13.03,16.05
3339,22,41,Deal Hunter,14,386.6,189.1,Discount Vouchers,12.76,16.25
3340,38,19,Wellness Focused,9,217.0,135.1,Discount Vouchers,8.02,9.26
3341,31,37,Wellness Focused,10,250.4,236.1,Streaming,9.86,10.63
3342,21,18,Wellness Focused,14,213.9,136.8,Fitness,10.51,11.29
3343,40,16,Deal Hunter,18,246.4,200.1,Streaming,13.46,16.97
3344,37,4,Deal Hunter,19,345.5,149.0,Fitness,14.44,18.18
3345,32,12,Deal Hunter,21,348.1,211.7,Groceries,16.1,19.39
3346,46,29,Deal Hunter,15,312.8,225.0,Discount Vouchers,12.88,15.96
3347,25,7,Wellness Focused,12,161.6,131.4,Fitness,8.93,9.82
3348,36,14,Deal Hunter,18,311.1,214.9,Discount Vouchers,14.26,17.66
3349,45,12,Deal Hunter,20,227.2,155.3,Groceries,13.82,17.41
3350,44,35,Convenience Seeker,22,180.1,147.7,Food Delivery,14.28,17.79
3351,21,5,Convenience Seeker,17,412.5,236.1,Discount Vouchers,14.99,17.88
3352,32,17,Convenience Seeker,26,184.9,83.2,Food Delivery,15.68,19.66
3353,52,42,Tech Enthusiast,13,304.0,179.6,Streaming,11.34,12.77
3354,54,32,Deal Hunter,23,276.8,134.9,Groceries,15.62,20.13
3355,18,10,Wellness Focused,11,207.5,193.3,Fitness,9.51,10.58
3356,20,43,Deal Hunter,15,353.7,253.8,Groceries,13.58,17.28
3357,41,17,Deal Hunter,21,258.6,166.9,Groceries,14.76,18.72
3358,44,5,Tech Enthusiast,17,415.8,374.9,Food Delivery,16.41,18.14
3359,53,45,Deal Hunter,16,287.3,257.2,Electronics,13.44,16.81
3360,51,42,Wellness Focused,18,191.4,120.3,Groceries,12.12,13.0
3361,46,9,Deal Hunter,16,302.4,266.4,Streaming,13.69,16.93
3362,41,33,Convenience Seeker,17,218.4,95.0,Groceries,11.63,13.56
3363,41,36,Wellness Focused,14,141.1,125.1,Fitness,9.66,10.57
3364,21,36,Tech Enthusiast,14,278.1,158.7,Electronics,11.37,12.87
3365,20,18,Tech Enthusiast,10,396.7,282.0,Electronics,11.79,13.02
3366,51,9,Convenience Seeker,27,255.4,140.1,Food Delivery,17.46,20.95
3367,40,29,Deal Hunter,7,235.5,221.7,Groceries,8.07,10.2
3368,40,14,Wellness Focused,13,159.8,70.2,Groceries,8.8,9.42
3369,22,25,Wellness Focused,13,164.7,106.4,Discount Vouchers,9.21,10.38
3370,48,15,Deal Hunter,24,208.8,154.8,Discount Vouchers,15.64,19.83
3371,23,6,Convenience Seeker,24,213.7,157.8,Discount Vouchers,15.72,18.41
3372,54,42,Tech Enthusiast,18,361.8,291.7,Streaming,15.54,16.34
3373,27,29,Convenience Seeker,26,270.8,216.2,Electronics,17.87,22.03
3374,24,15,Deal Hunter,23,394.7,330.1,Discount Vouchers,18.75,23.11
3375,38,29,Tech Enthusiast,13,412.8,218.3,Electronics,12.81,14.48
3376,37,4,Deal Hunter,9,389.6,235.2,Discount Vouchers,10.75,13.98
3377,20,18,Deal Hunter,5,306.7,187.1,Groceries,7.44,9.32
3378,39,44,Wellness Focused,15,202.3,187.2,Fitness,11.4,12.7
3379,21,39,Convenience Seeker,18,264.0,165.0,Groceries,13.29,15.94
3380,45,16,Wellness Focused,11,324.7,169.5,Fitness,10.44,11.42
3381,29,11,Deal Hunter,23,310.9,232.5,Discount Vouchers,16.93,20.96
3382,53,14,Deal Hunter,16,366.9,233.0,Discount Vouchers,14.0,17.3
3383,22,3,Deal Hunter,15,332.2,178.6,Streaming,12.61,15.0
3384,30,42,Tech Enthusiast,9,477.5,378.8,Streaming,13.06,14.37
3385,40,38,Convenience Seeker,20,297.9,150.6,Streaming,14.48,17.35
3386,47,45,Deal Hunter,13,340.4,254.8,Discount Vouchers,12.45,16.2
3387,54,42,Deal Hunter,16,251.5,160.2,Discount Vouchers,12.12,14.52
3388,42,18,Deal Hunter,17,256.8,147.8,Electronics,12.55,15.37
3389,44,20,Convenience Seeker,26,223.0,205.3,Food Delivery,17.28,20.46
3390,31,25,Deal Hunter,23,302.4,174.9,Discount Vouchers,16.27,20.51
3391,53,38,Convenience Seeker,17,266.7,157.6,Food Delivery,12.74,15.32
3392,33,13,Convenience Seeker,18,223.2,196.1,Food Delivery,13.19,15.57
3393,39,4,Wellness Focused,18,61.4,28.9,Fitness,9.9,11.23
3394,38,14,Wellness Focused,11,241.6,111.0,Fitness,9.03,9.66
3395,38,33,Convenience Seeker,20,286.8,159.3,Discount Vouchers,14.46,17.13
3396,25,28,Deal Hunter,10,323.6,234.8,Groceries,10.58,12.77
3397,33,37,Wellness Focused,15,255.2,156.0,Groceries,11.61,13.12
3398,48,8,Wellness Focused,15,131.8,96.8,Fitness,9.79,10.75
3399,27,44,Deal Hunter,17,312.1,152.3,Groceries,13.14,16.01
3400,49,34,Tech Enthusiast,15,419.6,228.2,Electronics,13.98,15.98
3401,51,44,Deal Hunter,19,295.1,209.8,Electronics,14.55,18.73
3402,26,5,Deal Hunter,23,272.3,141.4,Groceries,15.64,18.33
3403,34,5,Deal Hunter,22,372.5,235.6,Groceries,17.08,21.49
3404,28,31,Tech Enthusiast,21,427.0,305.3,Discount Vouchers,17.82,21.06
3405,49,45,Convenience Seeker,25,297.4,278.3,Food Delivery,18.26,22.76
3406,27,9,Wellness Focused,10,130.6,58.0,Groceries,6.89,7.53
3407,39,42,Deal Hunter,27,369.8,241.6,Groceries,19.61,24.37
3408,34,32,Convenience Seeker,25,222.6,137.6,Discount Vouchers,16.1,19.42
3409,21,33,Convenience Seeker,17,274.8,234.5,Discount Vouchers,13.59,16.2
3410,42,3,Tech Enthusiast,14,528.8,473.3,Electronics,17.02,19.7
3411,38,30,Deal Hunter,13,371.1,333.6,Discount Vouchers,13.55,16.15
3412,54,12,Deal Hunter,17,340.4,206.4,Electronics,13.97,17.56
3413,18,29,Deal Hunter,22,401.0,227.6,Discount Vouchers,17.29,21.4
3414,42,3,Tech Enthusiast,10,375.8,243.2,Electronics,11.19,12.98
3415,53,26,Convenience Seeker,29,289.4,170.5,Electronics,19.1,23.56
3416,34,30,Convenience Seeker,23,210.1,167.1,Food Delivery,15.27,18.37
3417,41,9,Convenience Seeker,22,238.3,123.3,Discount Vouchers,14.62,17.27
3418,19,26,Tech Enthusiast,8,505.4,385.3,Food Delivery,12.91,14.99
3419,32,2,Tech Enthusiast,12,426.4,388.0,Electronics,14.14,15.44
3420,49,3,Wellness Focused,13,264.4,146.5,Electronics,10.61,11.34
3421,23,46,Deal Hunter,11,313.8,242.4,Discount Vouchers,11.06,13.69
3422,18,4,Deal Hunter,24,393.2,188.3,Discount Vouchers,17.82,21.82
3423,40,25,Tech Enthusiast,18,413.1,192.8,Electronics,15.06,16.92
3424,34,13,Convenience Seeker,18,268.0,124.3,Discount Vouchers,12.92,15.39
3425,51,39,Deal Hunter,18,321.5,153.1,Fitness,13.75,17.04
3426,46,44,Convenience Seeker,21,281.6,146.1,Streaming,14.78,18.4
3427,26,35,Tech Enthusiast,10,394.5,279.9,Streaming,11.74,12.86
3428,30,23,Convenience Seeker,30,176.7,145.2,Food Delivery,18.22,21.61
3429,23,9,Convenience Seeker,21,257.9,121.1,Streaming,14.29,17.5
3430,23,2,Tech Enthusiast,17,417.9,367.2,Discount Vouchers,16.35,18.49
3431,37,41,Convenience Seeker,20,358.1,309.2,Food Delivery,16.67,19.52
3432,20,44,Deal Hunter,10,184.4,147.5,Streaming,8.32,10.3
3433,34,31,Tech Enthusiast,13,507.0,321.6,Food Delivery,14.79,16.04
3434,29,44,Tech Enthusiast,18,472.9,189.6,Discount Vouchers,15.62,18.13
3435,18,47,Tech Enthusiast,17,451.1,362.8,Electronics,16.64,18.86
3436,34,2,Wellness Focused,14,189.3,167.2,Electronics,10.57,12.32
3437,20,32,Deal Hunter,13,258.8,151.2,Discount Vouchers,10.6,12.79
3438,43,18,Tech Enthusiast,18,527.0,418.9,Discount Vouchers,18.46,20.49
3439,32,13,Deal Hunter,14,394.1,171.1,Discount Vouchers,12.65,15.75
3440,53,46,Tech Enthusiast,18,425.0,335.9,Food Delivery,16.61,19.43
3441,49,5,Tech Enthusiast,12,427.1,186.9,Electronics,12.14,13.54
3442,49,42,Wellness Focused,15,173.5,125.4,Groceries,10.49,11.32
3443,21,44,Tech Enthusiast,18,445.7,324.7,Electronics,16.7,18.91
3444,35,10,Wellness Focused,19,177.3,100.4,Groceries,12.28,13.26
3445,36,43,Deal Hunter,15,338.5,150.1,Fitness,12.39,15.54
3446,52,25,Wellness Focused,13,206.3,190.2,Discount Vouchers,10.46,11.53
3447,31,34,Deal Hunter,13,465.8,323.5,Discount Vouchers,14.39,18.15
3448,50,37,Convenience Seeker,21,205.4,147.6,Food Delivery,14.03,17.21
3449,31,30,Deal Hunter,22,329.6,243.3,Discount Vouchers,16.73,20.93
3450,51,7,Convenience Seeker,19,333.6,297.0,Discount Vouchers,15.81,19.52
3451,21,6,Tech Enthusiast,16,459.6,199.1,Food Delivery,14.59,16.34
3452,41,3,Tech Enthusiast,17,450.6,401.7,Discount Vouchers,17.02,18.5
3453,46,13,Deal Hunter,19,500.7,266.3,Discount Vouchers,17.17,20.74
3454,36,3,Convenience Seeker,20,325.3,144.1,Food Delivery,14.69,17.59
3455,23,26,Convenience Seeker,26,222.5,169.4,Groceries,16.92,20.52
3456,50,24,Tech Enthusiast,12,365.6,342.7,Electronics,13.08,15.01
3457,36,6,Convenience Seeker,19,257.7,111.2,Food Delivery,13.19,15.57
3458,18,43,Wellness Focused,12,153.8,97.6,Fitness,8.51,9.58
3459,22,42,Tech Enthusiast,13,414.8,286.8,Electronics,13.52,14.34
3460,44,12,Convenience Seeker,21,280.3,151.0,Food Delivery,14.81,17.53
3461,33,36,Tech Enthusiast,19,426.4,401.1,Fitness,17.77,20.34
3462,23,2,Tech Enthusiast,15,262.6,197.6,Electronics,12.1,14.0
3463,30,11,Tech Enthusiast,15,364.7,315.2,Food Delivery,14.3,16.48
3464,52,39,Deal Hunter,14,363.0,228.2,Groceries,12.91,16.37
3465,36,34,Convenience Seeker,18,358.6,213.3,Discount Vouchers,14.72,17.74
3466,29,26,Tech Enthusiast,17,385.8,271.7,Electronics,15.08,16.99
3467,33,18,Convenience Seeker,25,236.1,150.9,Food Delivery,16.37,18.72
3468,27,21,Wellness Focused,12,174.7,138.5,Fitness,9.13,9.98
3469,42,36,Deal Hunter,12,423.5,231.3,Electronics,12.55,15.13
3470,37,40,Deal Hunter,11,323.2,209.2,Electronics,10.82,13.62
3471,48,46,Convenience Seeker,29,125.5,112.0,Electronics,16.88,19.56
3472,21,44,Convenience Seeker,26,367.3,299.6,Food Delivery,19.67,23.51
3473,40,22,Convenience Seeker,17,301.5,148.5,Discount Vouchers,13.0,15.14
3474,19,30,Convenience Seeker,26,182.4,161.9,Discount Vouchers,16.44,19.72
3475,39,43,Convenience Seeker,27,229.3,166.0,Food Delivery,17.45,20.87
3476,54,30,Wellness Focused,11,132.3,102.3,Fitness,7.85,8.22
3477,25,8,Wellness Focused,7,167.5,94.1,Discount Vouchers,6.12,6.8
3478,24,34,Convenience Seeker,30,349.2,224.5,Food Delivery,20.74,24.71
3479,31,47,Convenience Seeker,24,148.0,124.9,Streaming,14.73,17.69
3480,20,9,Deal Hunter,13,299.4,174.2,Discount Vouchers,11.24,13.8
3481,33,20,Convenience Seeker,21,266.7,130.9,Food Delivery,14.48,17.06
3482,36,40,Convenience Seeker,23,255.8,155.6,Discount Vouchers,15.61,19.09
3483,35,25,Convenience Seeker,22,212.2,93.0,Food Delivery,14.05,17.29
3484,33,19,Deal Hunter,18,391.4,311.1,Fitness,16.02,20.33
3485,25,5,Wellness Focused,17,170.5,82.0,Discount Vouchers,11.02,11.67
3486,50,11,Deal Hunter,23,302.8,168.6,Electronics,16.21,20.78
3487,29,15,Tech Enthusiast,18,430.8,381.1,Fitness,17.12,19.63
3488,28,8,Deal Hunter,14,303.2,211.4,Discount Vouchers,12.15,15.52
3489,22,19,Tech Enthusiast,18,376.8,217.3,Streaming,14.94,17.43
3490,44,23,Convenience Seeker,24,204.5,143.4,Streaming,15.48,18.74
3491,29,27,Convenience Seeker,18,391.4,203.6,Discount Vouchers,14.95,17.58
3492,34,40,Deal Hunter,25,367.6,152.1,Discount Vouchers,17.7,21.55
3493,23,32,Deal Hunter,20,297.1,217.5,Discount Vouchers,15.15,18.48
3494,50,26,Deal Hunter,18,396.3,314.2,Groceries,16.1,19.88
3495,22,27,Deal Hunter,16,351.4,310.6,Electronics,14.62,17.7
3496,45,19,Wellness Focused,11,182.3,150.3,Fitness,8.83,9.26
3497,31,42,Deal Hunter,12,258.3,234.9,Groceries,10.93,13.0
3498,22,29,Wellness Focused,6,130.3,122.8,Fitness,5.53,6.08
3499,50,39,Deal Hunter,25,378.1,306.2,Groceries,19.34,23.83
3500,36,41,Tech Enthusiast,19,455.1,399.3,Food Delivery,18.04,20.66
3501,39,33,Convenience Seeker,28,177.6,136.9,Discount Vouchers,17.14,20.48
3502,22,19,Deal Hunter,19,295.5,146.0,Groceries,13.92,17.74
3503,19,37,Convenience Seeker,19,300.8,150.4,Food Delivery,14.01,16.56
3504,47,19,Deal Hunter,13,386.7,178.2,Discount Vouchers,12.15,15.19
3505,21,33,Deal Hunter,20,350.9,322.3,Discount Vouchers,16.73,21.02
3506,50,47,Convenience Seeker,23,232.6,179.1,Groceries,15.62,18.77
3507,30,16,Wellness Focused,9,194.2,162.0,Fitness,8.06,9.11
3508,37,23,Tech Enthusiast,9,397.4,231.3,Electronics,10.79,12.36
3509,24,7,Convenience Seeker,22,282.9,184.8,Groceries,15.68,19.19
3510,32,26,Tech Enthusiast,12,498.7,210.4,Discount Vouchers,13.09,14.54
3511,40,32,Tech Enthusiast,23,363.1,322.7,Streaming,18.36,20.63
3512,31,12,Tech Enthusiast,18,426.9,371.0,Streaming,16.98,18.07
3513,40,8,Convenience Seeker,22,254.2,211.4,Food Delivery,15.66,18.76
3514,36,5,Deal Hunter,21,304.2,131.4,Discount Vouchers,14.86,17.82
3515,46,42,Deal Hunter,15,311.6,154.5,Groceries,12.16,15.93
3516,37,28,Wellness Focused,20,258.8,151.1,Fitness,14.1,15.64
3517,46,5,Convenience Seeker,25,294.8,160.6,Food Delivery,17.05,20.26
3518,41,26,Deal Hunter,21,291.3,250.8,Electronics,15.92,20.1
3519,35,5,Convenience Seeker,18,299.0,151.6,Groceries,13.51,15.65
3520,27,22,Deal Hunter,11,286.5,198.4,Discount Vouchers,10.35,12.68
3521,25,15,Wellness Focused,12,72.6,51.9,Fitness,7.24,7.89
3522,43,13,Deal Hunter,18,181.7,115.2,Groceries,11.97,15.07
3523,46,28,Wellness Focused,14,210.0,111.8,Fitness,10.22,10.94
3524,27,33,Wellness Focused,14,162.9,151.2,Fitness,10.14,10.94
3525,34,43,Deal Hunter,18,379.8,238.3,Electronics,15.18,18.87
3526,19,23,Convenience Seeker,33,283.2,226.6,Food Delivery,21.6,26.33
3527,23,33,Wellness Focused,14,195.6,98.1,Fitness,9.94,11.0
3528,22,43,Deal Hunter,17,292.9,249.8,Groceries,13.93,16.89
3529,45,18,Deal Hunter,25,351.3,182.2,Streaming,17.84,22.18
3530,22,30,Deal Hunter,14,413.1,318.7,Streaming,14.32,17.46
3531,35,26,Convenience Seeker,17,138.8,94.2,Streaming,10.83,12.69
3532,43,16,Convenience Seeker,19,251.0,120.6,Discount Vouchers,13.22,16.03
3533,37,13,Deal Hunter,16,400.7,165.8,Electronics,13.66,17.16
3534,44,39,Convenience Seeker,26,191.3,174.4,Streaming,16.66,19.99
3535,29,33,Deal Hunter,26,328.0,153.9,Groceries,17.82,22.37
3536,24,26,Tech Enthusiast,14,369.0,290.7,Electronics,13.6,15.68
3537,20,1,Deal Hunter,21,303.9,230.7,Electronics,15.85,18.49
3538,27,38,Tech Enthusiast,19,303.6,178.5,Food Delivery,14.32,16.36
3539,51,2,Convenience Seeker,19,319.1,160.2,Electronics,14.29,17.81
3540,42,6,Wellness Focused,15,189.0,94.2,Fitness,10.33,11.27
3541,52,46,Convenience Seeker,11,173.3,125.1,Electronics,8.48,10.57
3542,33,38,Wellness Focused,8,205.1,143.7,Groceries,7.49,8.31
3543,19,42,Convenience Seeker,21,272.5,240.3,Food Delivery,15.63,18.79
3544,41,24,Wellness Focused,11,138.7,104.3,Electronics,7.93,8.79
3545,27,18,Convenience Seeker,22,378.1,321.6,Streaming,18.0,20.78
3546,39,27,Convenience Seeker,23,291.0,121.6,Groceries,15.63,19.54
3547,43,41,Convenience Seeker,20,337.4,259.5,Streaming,15.97,18.93
3548,44,8,Tech Enthusiast,23,400.3,211.6,Discount Vouchers,17.62,19.28
3549,46,28,Wellness Focused,10,82.5,44.5,Groceries,6.27,6.8
3550,37,10,Deal Hunter,26,180.6,143.8,Fitness,16.24,20.15
3551,44,17,Wellness Focused,13,119.2,99.7,Electronics,8.69,9.85
3552,37,29,Wellness Focused,10,260.9,157.7,Fitness,9.19,10.09
3553,36,6,Tech Enthusiast,15,379.4,316.6,Electronics,14.46,16.2
3554,37,14,Tech Enthusiast,19,472.5,304.3,Electronics,17.27,19.36
3555,52,22,Wellness Focused,13,110.0,95.9,Discount Vouchers,8.56,9.07
